2221,Fukui Airport,Fukui,Japan,,RJNF,36.1427993774,136.223999023,19
2222,Gifu Airport,Gifu,Japan,,RJNG,35.394100189208984,136.8699951171875,128
2223,Hamamatsu Airport,Hamamatsu,Japan,,RJNH,34.75019836425781,137.7030029296875,150
2224,Komatsu Airport,Kanazawa,Japan,KMQ,RJNK,36.39459991455078,136.40699768066406,36
2225,Oki Airport,Oki Island,Japan,OKI,RJNO,36.18109893798828,133.3249969482422,311
2226,Toyama Airport,Toyama,Japan,TOY,RJNT,36.64830017089844,137.18800354003906,95
2227,Shizuhama Airport,Yaizu,Japan,,RJNY,34.812801361083984,138.29800415039062,23
2228,Hiroshima Airport,Hiroshima,Japan,HIJ,RJOA,34.4361000061,132.919006348,1088
2229,Okayama Airport,Okayama,Japan,OKJ,RJOB,34.7569007874,133.854995728,806
2230,Izumo Airport,Izumo,Japan,IZO,RJOC,35.4136009216,132.88999939,15
2231,Hofu Airport,Hofu,Japan,,RJOF,34.034698486328125,131.5489959716797,7
2232,Miho Yonago Airport,Miho,Japan,YGJ,RJOH,35.4921989440918,133.23599243164062,20
2233,Kōchi Ryōma Airport,Kochi,Japan,KCZ,RJOK,33.5461006165,133.669006348,42
2234,Matsuyama Airport,Matsuyama,Japan,MYJ,RJOM,33.82720184326172,132.6999969482422,25
2235,Osaka International Airport,Osaka,Japan,ITM,RJOO,34.785499572753906,135.43800354003906,50
2236,Tottori Airport,Tottori,Japan,TTJ,RJOR,35.5301017761,134.167007446,65
2237,Tokushima Airport,Tokushima,Japan,TKS,RJOS,34.1328010559,134.606994629,26
2238,Takamatsu Airport,Takamatsu,Japan,TAK,RJOT,34.214199066199996,134.01600647,607
2239,Yao Airport,Osaka,Japan,,RJOY,34.59629821777344,135.60299682617188,39
2240,Ozuki Airport,Ozuki,Japan,,RJOZ,34.0452995300293,131.052001953125,13
2241,Aomori Airport,Aomori,Japan,AOJ,RJSA,40.73469924926758,140.6909942626953,664
2242,Yamagata Airport,Yamagata,Japan,GAJ,RJSC,38.411899566699994,140.371002197,353
2243,Sado Airport,Sado,Japan,SDS,RJSD,38.0601997375,138.414001465,88
2244,Hachinohe Airport,Hachinoe,Japan,,RJSH,40.556400299072266,141.46600341796875,152
2245,Hanamaki Airport,Hanamaki,Japan,HNA,RJSI,39.4286003112793,141.13499450683594,297
2246,Akita Airport,Akita,Japan,AXT,RJSK,39.6156005859375,140.218994140625,313
2247,Misawa Air Base,Misawa,Japan,MSJ,RJSM,40.703201293899994,141.367996216,119
2248,Sendai Airport,Sendai,Japan,SDJ,RJSS,38.1397018433,140.917007446,15
2249,Matsushima Air Base,Matsushima,Japan,,RJST,38.4048995972,141.220001221,7
2250,Atsugi Naval Air Facility,Atsugi,Japan,,RJTA,35.4546012878418,139.4499969482422,205
2251,Tateyama Airport,Tateyama,Japan,,RJTE,34.987099,139.828995,10
2252,Hachijojima Airport,Hachijojima,Japan,HAC,RJTH,33.1150016785,139.785995483,303
2253,Iruma Air Base,Iruma,Japan,,RJTJ,35.84189987182617,139.41099548339844,295
2254,Kisarazu Airport,Kisarazu,Japan,,RJTK,35.39830017089844,139.91000366210938,10
2255,Shimofusa Airport,Shimofusa,Japan,,RJTL,35.79890060424805,140.01100158691406,98
2256,Oshima Airport,Oshima,Japan,OIM,RJTO,34.782001495399996,139.36000061,130
2257,Kastner Army Heliport,Zama,Japan,,RJTR,35.5138015747,139.393997192,360
2258,Tokyo Haneda International Airport,Tokyo,Japan,HND,RJTT,35.552299,139.779999,35
2259,Yokota Air Base,Yokota,Japan,OKO,RJTY,35.74850082397461,139.34800720214844,463
2260,Gwangju Airport,Kwangju,South Korea,KWJ,RKJJ,35.1263999939,126.808998108,39
2261,Jeon Ju Airport,Jhunju,South Korea,CHN,RKJU,35.87839889526367,127.12000274658203,96
2262,Yeosu Airport,Yeosu,South Korea,RSU,RKJY,34.84230041503906,127.61699676513672,53
2263,Sokcho Airport,Sokch'o,South Korea,SHO,RKND,38.142601013183594,128.5989990234375,92
2264,Gangneung Airport,Kangnung,South Korea,KAG,RKNN,37.753601074200006,128.944000244,35
2265,Jeju International Airport,Cheju,South Korea,CJU,RKPC,33.51129913330078,126.49299621582031,118
2266,Jinhae Airport,Chinhae,South Korea,,RKPE,35.14120101928711,128.6959991455078,8
2267,Gimhae International Airport,Busan,South Korea,PUS,RKPK,35.1795005798,128.93800354,6
2268,Ulsan Airport,Ulsan,South Korea,USN,RKPU,35.59349823,129.352005005,45
2269,A 511 Airport,Pyongtaek,South Korea,,RKSG,36.96220016479492,127.03099822998047,51
2270,Seoul Air Base,Seoul East,South Korea,SSN,RKSM,37.44580078125,127.11399841308594,92
2271,Osan Air Base,Osan,South Korea,OSN,RKSO,37.090599,127.029999,38
2272,Gimpo International Airport,Seoul,South Korea,GMP,RKSS,37.5583000183,126.791000366,58
2273,Suwon Airport,Suwon,South Korea,SWU,RKSW,37.23939895629883,127.00700378417969,88
2274,Pohang Airport,Pohang,South Korea,KPO,RKTH,35.9878997803,129.419998169,70
2275,Daegu Airport,Taegu,South Korea,TAE,RKTN,35.894100189199996,128.658996582,116
2276,Yecheon Airport,Yechon,South Korea,YEC,RKTY,36.631900787354,128.35499572754,354
2277,Naha Airport,Okinawa,Japan,OKA,ROAH,26.1958007812,127.646003723,12
2278,Ie Shima Auxiliary Air Base,Iejima,Japan,,RODE,26.725757598876953,127.76490020751953,184
2279,Kadena Air Base,Kadena,Japan,DNA,RODN,26.3556,127.767998,143
2280,Ishigaki Airport,Ishigaki,Japan,ISG,ROIG,24.344499588,124.18699646,93
2281,Kumejima Airport,Kumejima,Japan,UEO,ROKJ,26.363500595092773,126.71399688720703,23
2282,Minami-Daito Airport,Minami Daito,Japan,MMD,ROMD,25.8465003967,131.263000488,167
2283,Miyako Airport,Miyako,Japan,MMY,ROMY,24.782800674399997,125.294998169,150
2284,Kitadaito Airport,Kitadaito,Japan,KTD,RORK,25.9447002411,131.32699585,80
2285,Shimojishima Airport,Shimojishima,Japan,SHI,RORS,24.8267002106,125.144996643,54
2286,Tarama Airport,Tarama,Japan,,RORT,24.653900146499996,124.675003052,36
2287,Yoron Airport,Yoron,Japan,RNJ,RORY,27.0440006256,128.401992798,52
2288,Yonaguni Airport,Yonaguni Jima,Japan,OGN,ROYN,24.466899871826172,122.97799682617188,70
2289,Ninoy Aquino International Airport,Manila,Philippines,MNL,RPLL,14.5086,121.019997,75
2290,Awang Airport,Cotabato,Philippines,CBO,RPMC,7.1652398109436035,124.20999908447266,189
2291,Cagayan De Oro Airport,Ladag,Philippines,CGY,RPML,8.41562,124.611,601
2292,Pagadian Airport,Pagadian,Philippines,PAG,RPMP,7.83073144787,123.461179733,5
2293,General Santos International Airport,Romblon,Philippines,GES,RPMR,6.05800008774,125.096000671,505
2294,Zamboanga International Airport,Zamboanga,Philippines,ZAM,RPMZ,6.922420024871826,122.05999755859375,33
2295,Loakan Airport,Baguio,Philippines,BAG,RPUB,16.375099182128906,120.62000274658203,4251
2296,Daet Airport,Daet,Philippines,,RPUD,14.129199981689453,122.9800033569336,10
2297,Basa Air Base,Floridablanca,Philippines,,RPUF,14.986499786376953,120.49299621582031,151
2298,Lingayen Airport,Lingayen,Philippines,,RPUG,16.034799575805664,120.24099731445312,7
2299,San Jose Airport,San Jose,Philippines,SJI,RPUH,12.361499786399998,121.04699707,14
2300,Fernando Air Base,Lipa,Philippines,,RPUL,13.954999923706055,121.125,1220
2301,Mamburao Airport,Mamburao,Philippines,,RPUM,13.208100318908691,120.6050033569336,13
2302,Vigan Airport,Vigan,Philippines,,RPUQ,17.555299758911133,120.35600280761719,16
2303,Dr.Juan C. Angara Airport,Baler,Philippines,,RPUR,15.7298002243,121.5,108
2304,Bagabag Airport,Bagabag,Philippines,,RPUZ,16.619199752807617,121.25199890136719,820
2305,Daniel Z. Romualdez Airport,Tacloban,Philippines,TAC,RPVA,11.2276000977,125.027999878,10
2306,Bacolod-Silay City International Airport,Bacolod,Philippines,BCD,RPVB,10.7764,123.014999,82
2307,Sibulan Airport,Dumaguete,Philippines,DGT,RPVD,9.3337097168,123.300003052,15
2308,Godofredo P. Ramos Airport,Caticlan,Philippines,MPH,RPVE,11.9245,121.954002,7
2309,Guiuan Airport,Guiuan,Philippines,,RPVG,11.0354995728,125.741996765,7
2310,Iloilo International Airport,Iloilo,Philippines,ILO,RPVI,10.833017,122.493358,27
2311,Kalibo International Airport,Kalibo,Philippines,KLO,RPVK,11.679400444,122.375999451,14
2312,Puerto Princesa Airport,Puerto Princesa,Philippines,PPS,RPVP,9.742119789123535,118.75900268554688,71
2313,Evelio Javier Airport,San Jose,Philippines,,RPVS,10.765999794,121.932998657,23
2314,Comodoro Pierrestegui Airport,Concordia,Argentina,COC,SAAC,-31.2969,-57.9966,112
2315,Gualeguaychu Airport,Gualeguaychu,Argentina,GHU,SAAG,-33.0103,-58.6131,75
2316,Junin Airport,Junin,Argentina,,SAAJ,-34.5459,-60.9306,262
2317,General Urquiza Airport,Parana,Argentina,PRA,SAAP,-31.7948,-60.4804,242
2318,Islas Malvinas Airport,Rosario,Argentina,ROS,SAAR,-32.9036,-60.785,85
2319,Sauce Viejo Airport,Santa Fe,Argentina,SFN,SAAV,-31.7117,-60.8117,55
2320,Jorge Newbery Airpark,Buenos Aires,Argentina,AEP,SABE,-34.5592,-58.4156,18
2321,Ingeniero Ambrosio Taravella Airport,Cordoba,Argentina,COR,SACO,-31.323600769,-64.2080001831,1604
2322,Chamical Airport,Gobernador Gordillo,Argentina,,SACT,-30.34530067,-66.29360198,1502
2323,San Fernando Airport,San Fernando,Argentina,,SADF,-34.4532,-58.5896,10
2324,Mariano Moreno Airport,Jose C. Paz,Argentina,,SADJ,-34.5606,-58.7896,105
2325,La Plata Airport,La Plata,Argentina,LPG,SADL,-34.9722,-57.8947,72
2326,Moron Airport,Moron,Argentina,,SADM,-34.6763,-58.6428,95
2327,El Palomar Airport,El Palomar,Argentina,,SADP,-34.6099,-58.6126,59
2328,Chos Malal Airport,Chosmadal,Argentina,,SAHC,-37.444698333699996,-70.2225036621,2788
2329,Dr. Arturo H. Illia Airport,Fuerte Gral Roca,Argentina,,SAHR,-39.0007019043,-67.6204986572,852
2330,El Plumerillo Airport,Mendoza,Argentina,MDZ,SAME,-32.8316993713,-68.7929000854,2310
2331,Comodoro D.R. Salomón Airport,Malargue,Argentina,LGS,SAMM,-35.493598938,-69.5743026733,4685
2332,Suboficial Ay Santiago Germano Airport,San Rafael,Argentina,AFA,SAMR,-34.588299,-68.4039,2470
2333,Catamarca Airport,Catamarca,Argentina,CTC,SANC,-28.5956001282,-65.751701355,1522
2334,Vicecomodoro Angel D. La Paz Aragonés Airport,Santiago Del Estero,Argentina,SDE,SANE,-27.765556335399996,-64.3099975586,656
2335,Tinogasta Airport,Tinogasta,Argentina,,SANI,-28.0377998352,-67.5802993774,3968
2336,Capitan V A Almonacid Airport,La Rioja,Argentina,IRJ,SANL,-29.3815994263,-66.7957992554,1437
2337,Chilecito Airport,Chilecito,Argentina,,SANO,-29.2238998413,-67.4389038086,3099
2338,Teniente Benjamin Matienzo Airport,Tucuman,Argentina,TUC,SANT,-26.8409,-65.104897,1493
2339,Domingo Faustino Sarmiento Airport,San Julian,Argentina,UAQ,SANU,-31.571501,-68.418198,1958
2340,Area De Material Airport,Rio Cuarto,Argentina,RCU,SAOC,-33.0850982666,-64.2612991333,1380
2341,Villa Dolores Airport,Villa Dolores,Argentina,VDR,SAOD,-31.9451999664,-65.1463012695,1847
2342,La Quiaca Airport,Laboulaye,Argentina,,SAOL,-22.1506004333,-65.57749938959999,11414
2343,Marcos Juarez Airport,Marcos Juarez,Argentina,,SAOM,-32.6836,-62.1578,360
2344,Villa Reynolds Airport,Villa Reynolds,Argentina,,SAOR,-33.7299003601,-65.3873977661,1591
2345,Brigadier Mayor D Cesar Raul Ojeda Airport,San Luis,Argentina,LUQ,SAOU,-33.2732009888,-66.3563995361,2328
2346,Corrientes Airport,Corrientes,Argentina,CNQ,SARC,-27.4455,-58.7619,202
2347,Resistencia International Airport,Resistencia,Argentina,RES,SARE,-27.45,-59.0561,173
2348,Formosa Airport,Formosa,Argentina,FMA,SARF,-26.2127,-58.2281,193
2349,Cataratas Del Iguazú International Airport,Iguazu Falls,Argentina,IGR,SARI,-25.737300872800002,-54.473400116,916
2350,Paso De Los Libres Airport,Paso De Los Libres,Argentina,AOL,SARL,-29.6894,-57.1521,230
2351,Monte Caseros Airport,Monte Caseros,Argentina,,SARM,-30.2719,-57.6402,170
2352,Libertador Gral D Jose De San Martin Airport,Posadas,Argentina,PSS,SARP,-27.3858,-55.9707,430
2353,Martin Miguel De Guemes International Airport,Salta,Argentina,SLA,SASA,-24.856000900299996,-65.4861984253,4088
2354,Gobernador Horacio Guzman International Airport,Jujuy,Argentina,JUJ,SASJ,-24.3927993774,-65.0978012085,3019
2355,Orán Airport,Oran,Argentina,ORA,SASO,-23.1527996063,-64.3292007446,1171
2356,Laboulaye Airport,La Quiaca,Argentina,,SASQ,-34.1353988647,-63.36230087279999,449
2357,El Dorado Airport,El Dorado,Argentina,,SATD,-26.3974990845,-54.5746994019,685
2358,Goya Airport,Goya,Argentina,,SATG,-29.1058,-59.2189,128
2359,Oberá Airport,Obera,Argentina,,SATO,-27.5181999207,-55.1241989136,1125
2360,Reconquista Airport,Reconquista,Argentina,,SATR,-29.2103,-59.68,160
2361,Curuzu Cuatia Airport,Curuzu Cuatia,Argentina,,SATU,-29.7706,-57.9789,229
2362,El Bolson Airport,El Bolson,Argentina,EHL,SAVB,-41.9431991577,-71.5323028564,1141
2363,General E. Mosconi Airport,Comodoro Rivadavia,Argentina,CRD,SAVC,-45.7853,-67.4655,189
2364,Brigadier Antonio Parodi Airport,Esquel,Argentina,EQS,SAVE,-42.908000946,-71.139503479,2621
2365,Almirante Marco Andres Zar Airport,Trelew,Argentina,REL,SAVT,-43.2105,-65.2703,141
2366,Gobernador Castello Airport,Viedma,Argentina,VDM,SAVV,-40.8692,-63.0004,20
2367,El Tehuelche Airport,Puerto Madryn,Argentina,PMY,SAVY,-42.7592,-65.1027,427
2368,Marambio Base,Marambio Base,Antarctica,,SAWB,-64.2382965088,-56.6307983398,760
2369,Puerto Deseado Airport,Puerto Deseado,Argentina,PUD,SAWD,-47.7353,-65.9041,268
2370,Hermes Quijada International Airport,Rio Grande,Argentina,RGA,SAWE,-53.7777,-67.7494,65
2371,Piloto Civil N. Fernández Airport,Rio Gallegos,Argentina,RGL,SAWG,-51.6089,-69.3126,61
2372,Malvinas Argentinas Airport,Ushuaia,Argentina,USH,SAWH,-54.8433,-68.2958,102
2373,Capitan D Daniel Vazquez Airport,San Julian,Argentina,ULA,SAWJ,-49.3068,-67.8026,203
2374,Perito Moreno Airport,Perito Moreno,Argentina,PMQ,SAWP,-46.5378990173,-70.9786987305,1410
2375,Santa Cruz Airport,Santa Cruz,Argentina,RZA,SAWU,-50.0165,-68.5792,364
2376,Comandante Espora Airport,Bahia Blanca,Argentina,BHI,SAZB,-38.725,-62.1693,246
2377,Brigadier D.H.E. Ruiz Airport,Colonel Suarez,Argentina,,SAZC,-37.446098,-61.889301,767
2378,Olavarria Airport,Olavarria,Argentina,,SAZF,-36.8899993896,-60.216598510699995,551
2379,General Pico Airport,General Pico,Argentina,,SAZG,-35.6962013245,-63.7583007812,459
2380,Tres Arroyos Airport,Tres Arroyos,Argentina,,SAZH,-38.3869,-60.3297,400
2381,Bolivar Airport,Bolivar,Argentina,,SAZI,-36.1866,-61.0764,308
2382,Ástor Piazzola International Airport,Mar Del Plata,Argentina,MDQ,SAZM,-37.9342,-57.5733,72
2383,Presidente Peron Airport,Neuquen,Argentina,NQN,SAZN,-38.9490013123,-68.15570068359999,895
2384,Comodoro Pedro Zanni Airport,Pehuajo,Argentina,,SAZP,-35.8446,-61.8576,278
2385,Santa Rosa Airport,Santa Rosa,Argentina,RSA,SAZR,-36.588299,-64.275703,630
2386,San Carlos De Bariloche Airport,San Carlos De Bariloche,Argentina,BRC,SAZS,-41.1511993408,-71.1575012207,2774
2387,Héroes De Malvinas Airport,Tandil,Argentina,TDL,SAZT,-37.2374000549,-59.2279014587,574
2388,Villa Gesell Airport,Villa Gesell,Argentina,VLG,SAZV,-37.2354,-57.0292,32
2389,Cutral-Co Airport,Cutralco,Argentina,,SAZW,-38.939701080300004,-69.2646026611,2132
2390,Aviador C. Campos Airport,San Martin Des Andes,Argentina,CPC,SAZY,-40.0754013062,-71.137298584,2569
2391,Conceição do Araguaia Airport,Conceicao Do Araguaia,Brazil,CDJ,SBAA,-8.348349571228027,-49.30149841308594,653
2392,Campo Délio Jardim de Mattos Airport,Rio De Janeiro,Brazil,,SBAF,-22.875099,-43.384701,110
2393,Amapá Airport,Amapa,Brazil,,SBAM,2.07751,-50.8582,45
2394,Araraquara Airport,Araracuara,Brazil,AQA,SBAQ,-21.812000274699997,-48.1329994202,2334
2395,Santa Maria Airport,Aracaju,Brazil,AJU,SBAR,-10.984000206,-37.0703010559,23
2396,Piloto Osvaldo Marques Dias Airport,Alta Floresta,Brazil,AFL,SBAT,-9.8663892746,-56.1049995422,948
2397,Araçatuba Airport,Aracatuba,Brazil,ARU,SBAU,-21.1413002014,-50.4247016907,1361
2398,Val de Cans/Júlio Cezar Ribeiro International Airport,Belem,Brazil,BEL,SBBE,-1.3792500495900002,-48.4762992859,54
2399,Comandante Gustavo Kraemer Airport,Bage,Brazil,BGX,SBBG,-31.39049911499,-54.112201690674,600
2400,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,Brazil,PLU,SBBH,-19.851200103759766,-43.950599670410156,2589
2401,Bacacheri Airport,Curitiba,Brazil,BFH,SBBI,-25.4050998688,-49.23199844359999,3057
2402,Major Brigadeiro Doorgal Borges Airport,Barbacena,Brazil,,SBBQ,-21.267200469970703,-43.76110076904297,3657
2403,Presidente Juscelino Kubistschek International Airport,Brasilia,Brazil,BSB,SBBR,-15.86916732788086,-47.920833587646484,3497
2404,Bauru Airport,Bauru,Brazil,BAU,SBBU,-22.3449993134,-49.0537986755,2025
2405,Atlas Brasil Cantanhede Airport,Boa Vista,Brazil,BVB,SBBV,2.84138894081,-60.6922225952,276
2406,Barra do Garças Airport,Barra Do Garcas,Brazil,,SBBW,-15.861300468400001,-52.3889007568,1147
2407,Cascavel Airport,Cascavel,Brazil,CAC,SBCA,-25.0002994537,-53.500801086399996,2473
2408,Cachimbo Airport,Itaituba,Brazil,,SBCC,-9.33393955231,-54.9654006958,1762
2409,Tancredo Neves International Airport,Belo Horizonte,Brazil,CNF,SBCF,-19.62444305419922,-43.97194290161133,2715
2410,Campo Grande Airport,Campo Grande,Brazil,CGR,SBCG,-20.468700408900002,-54.6725006104,1833
2411,Serafin Enoss Bertaso Airport,Chapeco,Brazil,XAP,SBCH,-27.134199142456,-52.656600952148,2146
2412,Brig. Lysias Augusto Rodrigues Airport,Carolina,Brazil,CLN,SBCI,-7.32043981552124,-47.45869827270508,565
2413,Diomício Freitas Airport,Criciuma,Brazil,CCM,SBCM,-28.7244434357,-49.4213905334,93
2414,Canoas Air Force Base,Porto Alegre,Brazil,,SBCO,-29.945928,-51.144413,26
2415,Bartolomeu Lisandro Airport,Campos,Brazil,CAW,SBCP,-21.698299408,-41.301700592,57
2416,Corumbá International Airport,Corumba,Brazil,CMG,SBCR,-19.0119438171,-57.6713905334,461
2417,Afonso Pena Airport,Curitiba,Brazil,CWB,SBCT,-25.5284996033,-49.1758003235,2988
2418,Caravelas Airport,Caravelas,Brazil,CRQ,SBCV,-17.652299880981,-39.253101348877,36
2419,Hugo Cantergiani Regional Airport,Caxias Do Sul,Brazil,CXJ,SBCX,-29.197099685699996,-51.1875,2472
2420,Marechal Rondon Airport,Cuiaba,Brazil,CGB,SBCY,-15.6528997421,-56.1166992188,617
2421,Cruzeiro do Sul Airport,Cruzeiro do Sul,Brazil,CZS,SBCZ,-7.59990978241,-72.7695007324,637
2422,Presidente Prudente Airport,President Prudente,Brazil,PPB,SBDN,-22.1751003265,-51.4245986938,1477
2423,Eduardo Gomes International Airport,Manaus,Brazil,MAO,SBEG,-3.0386099815368652,-60.04970169067383,264
2424,Jacareacanga Airport,Jacare-acanga,Brazil,,SBEK,-6.233160018920898,-57.77690124511719,323
2425,São Pedro da Aldeia Airport,Sao Pedro Da Aldeia,Brazil,,SBES,-22.81290054321289,-42.09260177612305,61
2426,Cataratas International Airport,Foz Do Iguacu,Brazil,IGU,SBFI,-25.600278854370117,-54.48500061035156,786
2427,Hercílio Luz International Airport,Florianopolis,Brazil,FLN,SBFL,-27.670278549194336,-48.5525016784668,16
2428,Fernando de Noronha Airport,Fernando Do Noronha,Brazil,FEN,SBFN,-3.8549299240112305,-32.423301696777344,193
2429,Furnas Airport,Alpinopolis,Brazil,,SBFU,-20.702800750732422,-46.33530044555664,2413
2430,Pinto Martins International Airport,Fortaleza,Brazil,FOR,SBFZ,-3.776279926300049,-38.53260040283203,82
2431,Rio Galeão – Tom Jobim International Airport,Rio De Janeiro,Brazil,GIG,SBGL,-22.8099994659,-43.2505569458,28
2432,Guajará-Mirim Airport,Guajara-mirim,Brazil,,SBGM,-10.786399841308594,-65.28479766845703,478
2433,Santa Genoveva Airport,Goiania,Brazil,GYN,SBGO,-16.631999969482422,-49.220699310302734,2450
2434,EMBRAER - Unidade Gavião Peixoto Airport,Macae,Brazil,,SBGP,-21.773700714111328,-48.40510177612305,1998
2435,Guarulhos - Governador André Franco Montoro International Airport,Sao Paulo,Brazil,GRU,SBGR,-23.435556411743164,-46.47305679321289,2459
2436,Guaratinguetá Airport,Guaratingueta,Brazil,,SBGW,-22.79159927368164,-45.20479965209961,1761
2437,Altamira Airport,Altamira,Brazil,ATM,SBHT,-3.2539100646973,-52.254001617432,369
2438,Itacoatiara Airport,Itaituba,Brazil,,SBIC,-3.1272599697113037,-58.481201171875,142
2439,Itaituba Airport,Itaituba,Brazil,ITB,SBIH,-4.2423400878906,-56.000701904297,110
2440,Bahia - Jorge Amado Airport,Ilheus,Brazil,IOS,SBIL,-14.815999984741,-39.033199310303,15
2441,Usiminas Airport,Ipatinga,Brazil,IPN,SBIP,-19.470699310303,-42.487598419189,784
2442,Francisco Vilela do Amaral Airport,Itumbiara,Brazil,,SBIT,-18.4447002411,-49.2134017944,1630
2443,Prefeito Renato Moreira Airport,Imperatriz,Brazil,IMP,SBIZ,-5.531290054321289,-47.459999084472656,432
2444,Belém/Brigadeiro Protásio de Oliveira Airport,Belem,Brazil,,SBJC,-1.4141600132,-48.4607009888,52
2445,Francisco de Assis Airport,Juiz De Fora,Brazil,JDF,SBJF,-21.791500091552734,-43.38679885864258,2989
2446,Presidente Castro Pinto International Airport,Joao Pessoa,Brazil,JPA,SBJP,-7.145833015440001,-34.9486122131,217
2447,Lauro Carneiro de Loyola Airport,Joinville,Brazil,JOI,SBJV,-26.22450065612793,-48.797401428222656,15
2448,Presidente João Suassuna Airport,Campina Grande,Brazil,CPV,SBKG,-7.2699198722839355,-35.896400451660156,1646
2449,Viracopos International Airport,Campinas,Brazil,VCP,SBKP,-23.0074005127,-47.1344985962,2170
2450,Lages Airport,Lajes,Brazil,,SBLJ,-27.782100677499997,-50.28150177,3065
2451,Lins Airport,Lins,Brazil,LIP,SBLN,-21.663999557495,-49.730499267578,1559
2452,Governador José Richa Airport,Londrina,Brazil,LDB,SBLO,-23.333599090599996,-51.1301002502,1867
2453,Bom Jesus da Lapa Airport,Bom Jesus Da Lapa,Brazil,LAZ,SBLP,-13.2621002197,-43.4081001282,1454
2454,Lagoa Santa Airport,Lagoa Santa,Brazil,,SBLS,-19.66160011291504,-43.896400451660156,2795
2455,João Correa da Rocha Airport,Maraba,Brazil,MAB,SBMA,-5.36858987808,-49.138000488299994,357
2456,Monte Dourado Airport,Almeirim,Brazil,,SBMD,-0.889838993549,-52.6021995544,677
2457,Regional de Maringá - Sílvio Nane Junior Airport,Maringa,Brazil,MGF,SBMG,-23.479444503799996,-52.01222229,1788
2458,Mário Ribeiro Airport,Montes Claros,Brazil,MOC,SBMK,-16.706899642899998,-43.818901062,2191
2459,Ponta Pelada Airport,Manaus,Brazil,PLL,SBMN,-3.1460399627685547,-59.98630142211914,267
2460,Zumbi dos Palmares Airport,Maceio,Brazil,MCZ,SBMO,-9.510809898376465,-35.79169845581055,387
2461,Alberto Alcolumbre Airport,Macapa,Brazil,MCP,SBMQ,0.0506640002131,-51.0722007751,56
2462,Dix-Sept Rosado Airport,Mocord,Brazil,MVF,SBMS,-5.2019200324999995,-37.3642997742,76
2463,Campo de Marte Airport,Sao Paulo,Brazil,,SBMT,-23.5090999603,-46.6377983093,2368
2464,Manicoré Airport,Manicore,Brazil,MNX,SBMY,-5.8113799095154,-61.278301239014,174
2465,Ministro Victor Konder International Airport,Navegantes,Brazil,NVT,SBNF,-26.8799991607666,-48.65140151977539,18
2466,Santo Ângelo Airport,Santo Angelo,Brazil,GEL,SBNM,-28.281700134277344,-54.16910171508789,1056
2467,Governador Aluízio Alves International Airport,Natal,Brazil,NAT,SBSG,-5.768056,-35.376111,272
2468,Oiapoque Airport,Oioiapoque,Brazil,,SBOI,3.85548996925354,-51.79690170288086,63
2469,Salgado Filho Airport,Porto Alegre,Brazil,POA,SBPA,-29.994400024414062,-51.1713981628418,11
2470,Prefeito Doutor João Silva Filho Airport,Parnaiba,Brazil,,SBPB,-2.89374995232,-41.73199844359999,16
2471,Poços de Caldas - Embaixador Walther Moreira Salles Airport,Pocos De Caldas,Brazil,POO,SBPC,-21.843000411987,-46.567901611328,4135
2472,Lauro Kurtz Airport,Passo Fundo,Brazil,PFB,SBPF,-28.243999481201172,-52.32659912109375,2376
2473,João Simões Lopes Neto International Airport,Pelotas,Brazil,PET,SBPK,-31.718399047852,-52.327701568604,59
2474,Senador Nilo Coelho Airport,Petrolina,Brazil,PNZ,SBPL,-9.362409591674805,-40.56909942626953,1263
2475,Porto Nacional Airport,Porto Nacional,Brazil,PNB,SBPN,-10.719400405883789,-48.39970016479492,870
2476,Ponta Porã Airport,Ponta Pora,Brazil,PMG,SBPP,-22.54960060119629,-55.702598571777344,2156
2477,Governador Jorge Teixeira de Oliveira Airport,Porto Velho,Brazil,PVH,SBPV,-8.70928955078125,-63.90230178833008,290
2478,Plácido de Castro Airport,Rio Branco,Brazil,RBR,SBRB,-9.868888854980469,-67.89805603027344,633
2479,Guararapes - Gilberto Freyre International Airport,Recife,Brazil,REC,SBRF,-8.126489639282227,-34.92359924316406,33
2480,Santos Dumont Airport,Rio De Janeiro,Brazil,SDU,SBRJ,-22.910499572799996,-43.1631011963,11
2481,Leite Lopes Airport,Ribeirao Preto,Brazil,RAO,SBRP,-21.136388778686523,-47.776668548583984,1806
2482,Santa Cruz Airport,Rio De Janeiro,Brazil,STU,SBSC,-22.93239974975586,-43.71910095214844,10
2483,Professor Urbano Ernesto Stumpf Airport,Sao Jose Dos Campos,Brazil,SJK,SBSJ,-23.22920036315918,-45.86149978637695,2120
2484,Marechal Cunha Machado International Airport,Sao Luis,Brazil,SLZ,SBSL,-2.585360050201416,-44.234100341796875,178
2485,Congonhas Airport,Sao Paulo,Brazil,CGH,SBSP,-23.626110076904297,-46.65638732910156,2631
2486,Prof. Eribelto Manoel Reino State Airport,Sao Jose Do Rio Preto,Brazil,SJP,SBSR,-20.816600799599996,-49.40650177,1784
2487,Base Aérea de Santos Airport,Santos,Brazil,SSZ,SBST,-23.928056716918945,-46.299720764160156,10
2488,Deputado Luiz Eduardo Magalhães International Airport,Salvador,Brazil,SSA,SBSV,-12.9086112976,-38.3224983215,64
2489,Trombetas Airport,Oriximina,Brazil,TMT,SBTB,-1.489599943161,-56.396800994873,287
